H,HV,HKO,PL,D,ER,PIND,MOODETUD_P,KKT,DBH,H_VALEM,V,S
23.50,15.00,11.70,MA,40.95,12,2.31084,1.81717,LD,40.95,25.400,1.40277,18.6673
20.20,8.80,0.00,LM,18.45,11,0.88644,0.88644,JO,18.45,19.080,0.26066,7.4401
23.30,7.30,4.00,KU,29.90,11,0.88644,0.88644,JO,29.90,23.206,0.79631,14.0450
26.10,8.80,5.10,KU,24.45,11,0.88644,0.88644,JO,24.45,21.590,0.61014,13.1080
15.00,6.30,0.00,KS,18.50,12,2.31084,1.81717,LD,18.50,19.105,0.19070,5.3659
16.60,6.50,4.30,KU,19.15,12,2.31084,1.81717,LD,19.15,19.426,0.25568,6.7748
19.40,12.80,0.00,LM,17.95,11,0.88644,0.88644,JO,17.95,18.821,0.23766,6.9547
12.80,3.40,0.00,KU,10.80,11,0.88644,0.88644,JO,10.80,13.811,0.06793,3.0864
20.00,10.30,7.60,KU,14.90,12,2.31084,1.81717,LD,14.90,17.024,0.18714,6.3979
21.40,4.70,0.00,KS,26.55,12,2.31084,1.81717,LD,26.55,22.271,0.53455,10.8215
15.30,4.30,2.70,KU,16.20,12,2.31084,1.81717,LD,16.20,17.840,0.17316,5.3654
16.50,4.80,0.00,LM,17.95,12,2.31084,1.81717,LD,17.95,18.821,0.20523,5.9350
19.40,8.80,6.60,KU,19.10,11,0.88644,0.88644,JO,19.10,19.402,0.29221,7.8400
24.60,16.60,13.30,MA,39.30,12,2.31084,1.81717,LD,39.30,25.137,1.34888,18.7521
25.50,14.10,0.00,MA,42.80,12,2.31084,1.81717,LD,42.80,25.676,1.63912,21.0213
22.10,12.70,6.80,KU,25.60,12,2.31084,1.81717,LD,25.60,21.973,0.56964,11.6184
20.80,10.20,0.00,KS,33.20,12,2.31084,1.81717,LD,33.20,23.982,0.81464,13.1605
21.50,6.10,4.50,KU,31.10,11,0.88644,0.88644,JO,31.10,23.503,0.79513,13.4498
29.40,18.80,9.30,MA,51.15,11,0.88644,0.88644,JO,51.15,26.707,2.61209,28.4352
24.60,13.90,7.20,KU,30.95,12,2.31084,1.81717,LD,30.95,23.466,0.89189,15.2646
14.60,5.30,0.00,LM,17.05,12,2.31084,1.81717,LD,17.05,18.333,0.16647,5.0139
37.20,10.30,4.50,KU,50.80,11,0.88644,0.88644,JO,50.80,26.670,3.19890,34.8866
13.10,5.50,4.40,KU,14.00,11,0.88644,0.88644,JO,14.00,16.408,0.11445,4.0411
23.20,10.40,6.90,KU,24.05,11,0.88644,0.88644,JO,24.05,21.450,0.53026,11.5104
27.70,19.80,8.40,MA,38.80,11,0.88644,0.88644,JO,38.80,25.053,1.46143,20.7454
17.70,8.20,5.60,KU,20.90,12,2.31084,1.81717,LD,20.90,20.224,0.31918,7.8061
22.10,15.00,9.70,MA,43.95,12,2.31084,1.81717,LD,43.95,25.837,1.52352,18.8273
23.50,6.50,5.00,KU,37.10,11,0.88644,0.88644,JO,37.10,24.755,1.18728,17.0729
18.90,6.00,5.30,KU,21.50,12,2.31084,1.81717,LD,21.50,20.476,0.35688,8.5289
14.60,5.30,3.10,KU,19.20,12,2.31084,1.81717,LD,19.20,19.450,0.22974,6.0169
7.40,1.30,0.50,KU,8.50,11,0.88644,0.88644,JO,8.50,11.451,0.02685,1.4753
22.20,14.80,0.00,MA,40.05,12,2.31084,1.81717,LD,40.05,25.259,1.28012,17.3291
17.50,4.50,0.00,LM,11.95,11,0.88644,0.88644,JO,11.95,14.825,0.09613,4.1917
11.00,3.70,0.00,LM,11.00,12,2.31084,1.81717,LD,11.00,13.994,0.05487,2.4857
6.80,2.40,0.50,NU,7.65,11,0.88644,0.88644,JO,7.65,10.453,0.01864,1.0103
15.70,4.50,4.00,KU,16.70,12,2.31084,1.81717,LD,16.70,18.134,0.18769,5.6567
19.20,17.20,6.60,KU,18.05,11,0.88644,0.88644,JO,18.05,18.874,0.26008,7.3651
18.10,8.90,0.00,LM,14.80,12,2.31084,1.81717,LD,14.80,16.957,0.15182,5.3607
9.30,7.60,4.60,KU,11.15,12,2.31084,1.81717,LD,11.15,14.130,0.05516,2.3664
29.30,16.80,11.70,MA,51.60,11,0.88644,0.88644,JO,51.60,26.755,2.64765,28.5719
22.80,6.60,5.00,KU,34.50,11,0.88644,0.88644,JO,34.50,24.255,1.01305,15.5795
24.20,12.40,4.40,KU,30.90,12,2.31084,1.81717,LD,30.90,23.454,0.87585,15.0009
18.90,11.60,6.30,KU,21.90,12,2.31084,1.81717,LD,21.90,20.640,0.36946,8.6743
20.30,12.50,0.00,MA,34.45,12,2.31084,1.81717,LD,34.45,24.245,0.88811,13.8256
21.90,13.30,0.00,KS,42.80,12,2.31084,1.81717,LD,42.80,25.676,1.41867,17.8452
24.30,9.30,6.20,KU,28.35,12,2.31084,1.81717,LD,28.35,22.794,0.75071,13.9583
15.70,5.60,3.90,KU,17.90,12,2.31084,1.81717,LD,17.90,18.795,0.21421,6.0359
26.10,15.70,0.00,KS,35.05,11,0.88644,0.88644,JO,35.05,24.366,1.12124,17.4071
14.90,3.10,0.00,LM,8.35,11,0.88644,0.88644,JO,8.35,11.280,0.04079,2.5106
16.80,6.60,0.00,LM,11.60,11,0.88644,0.88644,JO,11.60,14.527,0.08734,3.9109
18.20,11.20,0.00,LM,26.00,12,2.31084,1.81717,LD,26.00,22.100,0.46853,9.4346
17.20,6.20,3.40,KU,8.85,11,0.88644,0.88644,JO,8.85,11.841,0.05967,3.3646
23.50,8.30,5.10,KU,25.95,11,0.88644,0.88644,JO,25.95,22.084,0.61808,12.4834
25.50,18.00,16.60,MA,36.05,12,2.31084,1.81717,LD,36.05,24.560,1.17911,17.8832
11.50,4.60,0.00,LM,8.20,11,0.88644,0.88644,JO,8.20,11.107,0.03165,1.9325
25.90,7.30,6.10,KU,30.25,12,2.31084,1.81717,LD,30.25,23.294,0.89741,15.7344
19.20,4.40,0.00,LM,15.05,12,2.31084,1.81717,LD,15.05,17.122,0.16569,5.7769
8.00,2.90,1.90,KU,9.65,12,2.31084,1.81717,LD,9.65,12.690,0.03672,1.7923
6.00,3.50,1.50,KU,10.45,12,2.31084,1.81717,LD,10.45,13.481,0.03392,1.4895
30.10,12.60,5.70,KU,33.85,11,0.88644,0.88644,JO,33.85,24.121,1.26976,20.1356
7.90,2.60,0.00,LM,7.95,12,2.31084,1.81717,LD,7.95,10.813,0.02265,1.1809
23.00,15.40,12.10,KU,32.25,12,2.31084,1.81717,LD,32.25,23.771,0.90354,14.8204
12.90,7.40,5.00,KU,14.20,12,2.31084,1.81717,LD,14.20,16.549,0.11608,4.0374
12.10,8.10,6.00,KU,19.25,12,2.31084,1.81717,LD,19.25,19.474,0.19664,5.0615
19.00,5.00,3.30,KU,21.70,12,2.31084,1.81717,LD,21.70,20.558,0.36487,8.6451
16.20,5.30,0.00,LM,8.75,12,2.31084,1.81717,LD,8.75,11.731,0.04818,2.8506
21.90,11.90,0.00,MA,39.20,12,2.31084,1.81717,LD,39.20,25.120,1.21431,16.7676
19.00,11.10,0.00,KS,25.50,12,2.31084,1.81717,LD,25.50,21.940,0.44338,9.2581
16.90,4.10,2.50,KU,18.95,12,2.31084,1.81717,LD,18.95,19.329,0.25462,6.8240
17.20,10.60,0.00,LM,19.50,12,2.31084,1.81717,LD,19.50,19.593,0.25117,6.7095
20.40,10.60,0.00,LM,29.40,12,2.31084,1.81717,LD,29.40,23.076,0.66469,11.9313
17.90,7.60,5.60,KU,23.75,12,2.31084,1.81717,LD,23.75,21.343,0.40977,8.8684
21.80,15.00,10.60,MA,35.10,12,2.31084,1.81717,LD,35.10,24.376,0.97794,15.0401
23.90,9.40,8.00,KU,25.20,12,2.31084,1.81717,LD,25.20,21.842,0.59453,12.3594
29.50,15.80,8.20,KU,65.35,12,2.31084,1.81717,LD,65.35,27.925,3.91371,33.3323
15.60,6.80,1.80,KU,17.45,12,2.31084,1.81717,LD,17.45,18.554,0.20295,5.8587
15.80,5.90,3.80,KU,23.05,12,2.31084,1.81717,LD,23.05,21.086,0.34723,7.6679
12.30,5.30,3.50,KU,13.65,12,2.31084,1.81717,LD,13.65,16.156,0.10329,3.7199
17.40,10.10,8.00,KU,23.15,12,2.31084,1.81717,LD,23.15,21.124,0.38095,8.4341
23.50,13.50,11.70,MA,45.80,12,2.31084,1.81717,LD,45.80,26.083,1.73746,20.7285
11.10,4.00,4.00,KU,14.00,12,2.31084,1.81717,LD,14.00,16.408,0.09942,3.4639
14.70,6.70,5.00,KU,16.25,11,0.88644,0.88644,JO,16.25,17.870,0.16823,5.1821
22.20,11.50,7.00,KU,28.50,11,0.88644,0.88644,JO,28.50,22.835,0.69753,12.8445
14.60,8.50,5.70,KU,18.10,12,2.31084,1.81717,LD,18.10,18.900,0.20540,5.6957
21.20,5.30,4.70,KU,25.10,12,2.31084,1.81717,LD,25.10,21.809,0.52872,10.9642
25.10,19.10,13.70,MA,36.95,12,2.31084,1.81717,LD,36.95,24.728,1.21940,18.0326
21.80,16.70,0.00,MA,23.80,12,2.31084,1.81717,LD,23.80,21.361,0.46016,10.3673
23.80,9.30,7.40,KU,29.05,12,2.31084,1.81717,LD,29.05,22.984,0.77019,13.9774
17.90,10.80,7.80,KU,25.45,12,2.31084,1.81717,LD,25.45,21.924,0.46614,9.4409
18.50,9.10,0.00,LM,11.60,11,0.88644,0.88644,JO,11.60,14.527,0.09528,4.2972
23.70,12.20,0.00,KS,42.70,12,2.31084,1.81717,LD,42.70,25.661,1.51891,19.2512
19.60,9.50,4.90,KU,30.15,12,2.31084,1.81717,LD,30.15,23.269,0.69109,11.9738
13.20,1.70,0.00,LM,10.65,12,2.31084,1.81717,LD,10.65,13.671,0.05978,2.8525
15.90,6.30,2.10,KU,15.40,12,2.31084,1.81717,LD,15.40,17.348,0.16254,5.3048
11.30,2.60,0.00,LM,12.30,11,0.88644,0.88644,JO,12.30,15.115,0.07009,2.8483
18.90,13.10,0.00,MA,35.20,12,2.31084,1.81717,LD,35.20,24.396,0.87225,13.2079
11.90,4.80,0.00,LM,10.45,12,2.31084,1.81717,LD,10.45,13.481,0.05281,2.5403
20.10,10.70,0.00,HB,16.30,11,0.88644,0.88644,JO,16.30,17.900,0.20321,6.4863
18.20,7.50,3.50,KU,23.20,12,2.31084,1.81717,LD,23.20,21.142,0.39803,8.8199
14.90,7.60,4.90,KU,17.45,12,2.31084,1.81717,LD,17.45,18.554,0.19500,5.6108
30.20,18.40,0.00,LM,58.30,12,2.31084,1.81717,LD,58.30,27.385,3.81273,35.1289
25.10,14.90,0.00,MA,41.40,12,2.31084,1.81717,LD,41.40,25.469,1.51688,20.0722
12.70,3.20,0.00,LM,8.65,11,0.88644,0.88644,JO,8.65,11.620,0.03822,2.2357
24.60,12.20,4.00,KU,30.80,12,2.31084,1.81717,LD,30.80,23.430,0.88401,15.1996
15.90,10.50,5.90,KU,17.25,12,2.31084,1.81717,LD,17.25,18.444,0.20187,5.9011
28.50,16.80,5.90,KU,38.50,12,2.31084,1.81717,LD,38.50,25.002,1.51916,21.2899
14.40,3.90,2.60,KU,15.45,12,2.31084,1.81717,LD,15.45,17.379,0.15004,4.8469
11.70,4.00,0.50,KU,11.20,11,0.88644,0.88644,JO,11.20,14.175,0.06752,2.9393
16.10,7.00,3.20,KU,17.80,12,2.31084,1.81717,LD,17.80,18.742,0.21666,6.1488
10.00,4.00,0.00,LM,8.65,12,2.31084,1.81717,LD,8.65,11.620,0.03147,1.7923
22.50,11.50,0.00,MA,44.30,12,2.31084,1.81717,LD,44.30,25.885,1.57067,19.2891
11.70,7.00,3.90,KU,16.30,12,2.31084,1.81717,LD,16.30,17.900,0.13919,4.1996
24.70,13.00,0.00,MA,36.25,12,2.31084,1.81717,LD,36.25,24.598,1.15893,17.4415
22.40,14.70,6.70,KU,23.60,12,2.31084,1.81717,LD,23.60,21.289,0.49565,10.9359
18.70,9.50,0.00,LM,21.80,12,2.31084,1.81717,LD,21.80,20.599,0.33828,8.1352
17.90,10.60,6.90,KU,25.60,12,2.31084,1.81717,LD,25.60,21.973,0.47126,9.4910
19.30,8.70,0.00,LM,13.85,11,0.88644,0.88644,JO,13.85,16.301,0.14108,5.3457
26.40,16.40,0.00,KS,35.85,12,2.31084,1.81717,LD,35.85,24.522,1.18596,18.0113
18.90,7.60,0.00,LM,18.10,12,2.31084,1.81717,LD,18.10,18.900,0.23588,6.8337
12.40,9.10,4.10,KU,14.30,12,2.31084,1.81717,LD,14.30,16.618,0.11375,3.9173
10.70,1.90,1.40,KU,13.50,12,2.31084,1.81717,LD,13.50,16.046,0.08986,3.2344
23.50,9.00,3.90,KU,22.80,12,2.31084,1.81717,LD,22.80,20.992,0.48567,11.1028
14.50,3.50,2.70,KU,15.20,12,2.31084,1.81717,LD,15.20,17.220,0.14629,4.8040
21.50,12.60,10.00,KU,25.60,12,2.31084,1.81717,LD,25.60,21.973,0.55551,11.3133
30.80,21.20,18.70,MA,43.50,11,0.88644,0.88644,JO,43.50,25.775,2.00188,25.5846
10.40,4.00,0.00,SA,8.75,12,2.31084,1.81717,LD,8.75,11.731,0.03530,1.9561
13.40,9.80,5.50,KU,13.30,12,2.31084,1.81717,LD,13.30,15.897,0.10572,3.9312
21.40,10.70,0.00,LM,29.45,12,2.31084,1.81717,LD,29.45,23.089,0.69782,12.5385
12.10,4.20,0.00,HB,7.95,11,0.88644,0.88644,JO,7.95,10.813,0.03138,1.6929
17.60,12.00,4.00,KU,19.95,11,0.88644,0.88644,JO,19.95,19.802,0.29089,7.4381
18.20,3.20,2.50,KU,24.25,12,2.31084,1.81717,LD,24.25,21.520,0.43235,9.1818
21.90,15.10,0.00,LM,29.40,12,2.31084,1.81717,LD,29.40,23.076,0.71099,12.8121
19.70,6.00,6.00,KU,32.15,11,0.88644,0.88644,JO,32.15,23.748,0.78077,12.7290
23.70,13.00,0.00,LM,28.75,12,2.31084,1.81717,LD,28.75,22.903,0.73427,13.5782
16.10,7.50,5.50,KU,16.50,12,2.31084,1.81717,LD,16.50,18.018,0.18751,5.7276
20.90,8.30,0.00,KS,38.05,12,2.31084,1.81717,LD,38.05,24.924,1.07467,15.1539
12.30,3.70,0.00,LM,11.05,12,2.31084,1.81717,LD,11.05,14.040,0.06067,2.7697
30.70,18.90,0.00,LM,53.35,12,2.31084,1.81717,LD,53.35,26.933,3.25647,32.7647
13.50,5.80,2.80,KU,17.00,12,2.31084,1.81717,LD,17.00,18.305,0.17038,4.9914
21.70,12.00,9.50,KU,22.20,11,0.88644,0.88644,JO,22.20,20.759,0.42940,10.0300
19.40,6.90,6.30,KU,23.75,12,2.31084,1.81717,LD,23.75,21.343,0.44025,9.5765
19.60,7.90,6.90,KU,25.50,12,2.31084,1.81717,LD,25.50,21.940,0.50725,10.3135
29.60,15.60,0.00,KS,40.05,12,2.31084,1.81717,LD,40.05,25.259,1.65545,22.6145
24.50,13.70,0.00,KS,50.75,12,2.31084,1.81717,LD,50.75,26.664,2.21346,23.6513
18.60,8.90,0.00,LM,15.45,11,0.88644,0.88644,JO,15.45,17.379,0.16956,5.7468
14.60,6.20,3.20,KU,17.75,12,2.31084,1.81717,LD,17.75,18.716,0.19791,5.5929
11.80,5.90,5.00,KU,14.40,12,2.31084,1.81717,LD,14.40,16.687,0.11053,3.7654
18.20,11.40,3.20,KU,20.80,12,2.31084,1.81717,LD,20.80,20.180,0.32423,7.9806
23.80,7.50,3.80,KU,24.55,12,2.31084,1.81717,LD,24.55,21.624,0.56413,12.0219
19.00,11.80,0.00,KS,24.25,12,2.31084,1.81717,LD,24.25,21.520,0.40097,8.8042
19.20,13.10,7.90,KU,26.65,12,2.31084,1.81717,LD,26.65,22.301,0.54043,10.5207
25.10,8.00,5.70,KU,27.50,12,2.31084,1.81717,LD,27.50,22.553,0.73145,14.0219
19.30,15.80,9.20,MA,22.65,12,2.31084,1.81717,LD,22.65,20.935,0.37698,8.8242
12.40,5.60,0.00,LM,8.85,11,0.88644,0.88644,JO,8.85,11.841,0.03921,2.2367
21.80,5.30,2.00,KU,28.30,12,2.31084,1.81717,LD,28.30,22.780,0.67721,12.5419
17.20,5.10,4.40,KU,21.05,12,2.31084,1.81717,LD,21.05,20.288,0.31541,7.6465
15.40,3.00,1.80,KU,16.60,12,2.31084,1.81717,LD,16.60,18.076,0.18245,5.5235
7.80,2.50,0.80,KU,9.95,12,2.31084,1.81717,LD,9.95,12.993,0.03817,1.8038
11.50,5.50,1.70,KU,15.20,12,2.31084,1.81717,LD,15.20,17.220,0.11998,3.8695
19.60,10.30,7.60,KU,21.95,12,2.31084,1.81717,LD,21.95,20.660,0.38335,9.0003
10.00,4.90,0.00,LM,8.75,12,2.31084,1.81717,LD,8.75,11.731,0.03220,1.8129
10.20,5.60,2.20,KU,10.40,12,2.31084,1.81717,LD,10.40,13.433,0.05205,2.4101
16.00,6.20,3.50,KU,22.20,12,2.31084,1.81717,LD,22.20,20.759,0.32717,7.4977
11.00,4.50,0.00,LM,10.00,12,2.31084,1.81717,LD,10.00,13.043,0.04537,2.2605
20.90,10.10,0.00,LM,24.35,11,0.88644,0.88644,JO,24.35,21.555,0.46756,10.1404
19.00,7.90,0.00,LM,28.20,12,2.31084,1.81717,LD,28.20,22.752,0.57273,10.6682
23.20,11.00,0.00,MA,43.40,12,2.31084,1.81717,LD,43.40,25.761,1.55051,19.4753
16.90,7.30,0.00,LM,10.60,11,0.88644,0.88644,JO,10.60,13.624,0.07335,3.5956
21.60,11.80,6.80,KU,25.40,12,2.31084,1.81717,LD,25.40,21.908,0.54980,11.2841
10.50,5.60,4.50,KU,16.50,12,2.31084,1.81717,LD,16.50,18.018,0.13009,3.8432
13.00,3.10,0.00,LM,10.95,12,2.31084,1.81717,LD,10.95,13.949,0.06239,2.8908
14.00,6.10,4.30,KU,15.05,12,2.31084,1.81717,LD,15.05,17.122,0.13925,4.6050
28.20,17.20,0.00,KS,37.40,12,2.31084,1.81717,LD,37.40,24.810,1.37615,20.0938
6.80,1.50,0.50,KU,8.05,11,0.88644,0.88644,JO,8.05,10.932,0.02251,1.2949
16.90,7.30,0.00,LM,13.75,12,2.31084,1.81717,LD,13.75,16.229,0.12325,4.6594
6.60,2.40,1.30,KU,10.15,12,2.31084,1.81717,LD,10.15,13.191,0.03460,1.5786
23.60,9.20,4.40,KU,33.25,12,2.31084,1.81717,LD,33.25,23.993,0.97800,15.6049
8.60,5.70,2.00,KU,9.40,12,2.31084,1.81717,LD,9.40,12.431,0.03705,1.8674
26.50,11.60,5.90,KU,35.25,12,2.31084,1.81717,LD,35.25,24.405,1.21071,18.3820
26.30,12.50,0.00,KS,41.60,12,2.31084,1.81717,LD,41.60,25.499,1.59108,20.8201
24.30,14.00,0.00,KS,34.10,12,2.31084,1.81717,LD,34.10,24.173,0.99165,15.7621
11.90,4.60,3.80,KU,11.50,12,2.31084,1.81717,LD,11.50,14.440,0.07210,3.0627
25.60,13.50,10.60,KU,25.00,12,2.31084,1.81717,LD,25.00,21.776,0.62449,13.1230
15.70,4.80,2.80,KU,18.25,12,2.31084,1.81717,LD,18.25,18.977,0.22224,6.1459
19.90,8.40,7.00,KU,20.55,12,2.31084,1.81717,LD,20.55,20.071,0.34331,8.5959
13.30,3.80,0.00,LM,8.85,12,2.31084,1.81717,LD,8.85,11.841,0.04158,2.3887
7.20,2.70,0.60,KU,9.90,12,2.31084,1.81717,LD,9.90,12.943,0.03539,1.6682
21.80,13.60,0.00,KS,34.70,12,2.31084,1.81717,LD,34.70,24.296,0.92862,14.4030
20.10,8.60,6.70,KU,21.95,12,2.31084,1.81717,LD,21.95,20.660,0.39214,9.2205
15.80,4.80,0.00,LM,15.40,12,2.31084,1.81717,LD,15.40,17.348,0.14556,4.8871
14.40,8.50,0.00,LM,13.05,12,2.31084,1.81717,LD,13.05,15.708,0.09654,3.7924
15.10,6.60,5.30,KU,13.35,12,2.31084,1.81717,LD,13.35,15.935,0.11809,4.4134
25.00,18.40,16.60,MA,32.10,12,2.31084,1.81717,LD,32.10,23.737,0.92629,15.7178
23.40,12.00,0.00,KS,34.65,12,2.31084,1.81717,LD,34.65,24.286,0.98839,15.4252
7.20,3.20,1.80,KU,9.55,12,2.31084,1.81717,LD,9.55,12.587,0.03298,1.6110
12.30,6.30,0.00,LM,11.85,12,2.31084,1.81717,LD,11.85,14.741,0.06975,2.9695
24.30,5.90,4.60,KU,30.05,12,2.31084,1.81717,LD,30.05,23.244,0.83545,14.6965
13.60,9.80,7.30,KU,17.00,12,2.31084,1.81717,LD,17.00,18.305,0.17147,5.0260
19.20,13.90,0.00,MA,25.25,12,2.31084,1.81717,LD,25.25,21.859,0.46400,9.7533
16.60,3.00,1.90,KU,22.00,12,2.31084,1.81717,LD,22.00,20.680,0.33218,7.6992
12.50,5.40,0.00,LM,12.50,12,2.31084,1.81717,LD,12.50,15.277,0.07863,3.1793
12.30,6.60,0.00,LM,11.00,12,2.31084,1.81717,LD,11.00,13.994,0.06012,2.7572
5.90,1.20,0.70,KU,7.30,12,2.31084,1.81717,LD,7.30,10.020,0.01519,0.8678
9.00,5.80,4.30,KU,10.70,12,2.31084,1.81717,LD,10.70,13.717,0.04954,2.2068
29.10,10.30,5.40,KU,37.80,12,2.31084,1.81717,LD,37.80,24.881,1.49955,21.3999
30.20,22.60,20.30,MA,36.95,12,2.31084,1.81717,LD,36.95,24.728,1.43815,21.5287
16.70,10.70,0.00,LM,19.80,12,2.31084,1.81717,LD,19.80,19.733,0.25219,6.6196
28.60,10.80,0.00,LM,50.90,12,2.31084,1.81717,LD,50.90,26.680,2.75440,29.0168
24.70,7.20,3.40,KU,29.95,12,2.31084,1.81717,LD,29.95,23.218,0.84304,14.8889
15.20,7.30,0.00,LM,15.10,12,2.31084,1.81717,LD,15.10,17.155,0.13531,4.6175
16.40,5.10,0.00,LM,11.75,12,2.31084,1.81717,LD,11.75,14.656,0.08771,3.8699
16.40,12.20,0.00,KU,22.45,12,2.31084,1.81717,LD,22.45,20.857,0.34141,7.7537
22.80,6.10,2.50,KU,23.25,12,2.31084,1.81717,LD,23.25,21.161,0.48990,10.9751
15.40,5.40,0.00,LM,9.95,12,2.31084,1.81717,LD,9.95,12.993,0.05956,3.0861
18.40,7.50,4.70,KU,26.50,12,2.31084,1.81717,LD,26.50,22.255,0.51490,10.0506
18.10,7.00,5.40,KU,20.55,12,2.31084,1.81717,LD,20.55,20.071,0.31537,7.8509
28.50,15.20,0.00,LM,59.80,12,2.31084,1.81717,LD,59.80,27.510,3.77230,33.8703
17.60,4.30,2.50,KU,19.85,12,2.31084,1.81717,LD,19.85,19.756,0.28814,7.4036
22.00,8.90,3.50,KU,20.95,12,2.31084,1.81717,LD,20.95,20.245,0.38996,9.6378
7.60,1.60,0.00,LM,7.70,12,2.31084,1.81717,LD,7.70,10.513,0.02057,1.1089
26.50,15.60,0.00,KS,44.60,12,2.31084,1.81717,LD,44.60,25.925,1.84222,22.4933
12.20,5.80,0.00,LM,8.90,12,2.31084,1.81717,LD,8.90,11.896,0.03913,2.2154
10.40,5.20,0.00,LM,11.30,12,2.31084,1.81717,LD,11.30,14.264,0.05535,2.4249
9.70,3.00,0.00,LM,10.80,12,2.31084,1.81717,LD,10.80,13.811,0.04785,2.1750
21.60,10.30,0.00,KS,27.65,12,2.31084,1.81717,LD,27.65,22.596,0.58469,11.3732
20.10,10.60,0.00,LM,16.95,12,2.31084,1.81717,LD,16.95,18.276,0.21913,6.8048
23.70,4.20,0.00,LM,24.95,12,2.31084,1.81717,LD,24.95,21.759,0.55397,11.7977
22.30,6.30,0.00,LM,20.35,12,2.31084,1.81717,LD,20.35,19.983,0.34807,9.0579
14.50,6.80,0.00,LM,10.40,12,2.31084,1.81717,LD,10.40,13.433,0.06175,3.0448
19.80,12.20,0.00,LM,16.75,12,2.31084,1.81717,LD,16.75,18.162,0.21102,6.6251
10.80,4.40,0.00,LM,7.25,12,2.31084,1.81717,LD,7.25,9.958,0.02377,1.3983
22.80,12.20,0.00,LM,33.95,12,2.31084,1.81717,LD,33.95,24.141,0.98358,15.3885
24.40,15.50,0.00,MA,30.85,12,2.31084,1.81717,LD,30.85,23.442,0.83975,14.7890
21.60,8.50,4.70,KU,25.55,12,2.31084,1.81717,LD,25.55,21.957,0.55584,11.3441
12.40,3.20,0.00,LM,11.65,12,2.31084,1.81717,LD,11.65,14.570,0.06787,2.9417
21.60,10.40,6.20,KU,29.00,12,2.31084,1.81717,LD,29.00,22.971,0.70244,12.7031
21.10,8.90,0.00,LM,21.70,12,2.31084,1.81717,LD,21.70,20.558,0.37515,9.1312
23.40,11.50,0.00,LM,31.75,12,2.31084,1.81717,LD,31.75,23.656,0.88318,14.7873
8.10,3.80,0.00,LM,16.15,12,2.31084,1.81717,LD,16.15,17.811,0.09290,2.7600
23.10,12.70,3.40,KU,29.10,12,2.31084,1.81717,LD,29.10,22.997,0.75166,13.5981
13.00,4.20,0.00,LM,8.55,12,2.31084,1.81717,LD,8.55,11.507,0.03808,2.2589
18.00,6.80,5.40,KU,28.25,12,2.31084,1.81717,LD,28.25,22.766,0.56836,10.4208
6.90,1.30,0.50,NU,7.85,12,2.31084,1.81717,LD,7.85,10.694,0.01989,1.0484
15.80,5.70,4.90,KU,17.30,12,2.31084,1.81717,LD,17.30,18.472,0.20187,5.8819
31.20,17.30,0.00,LM,50.55,12,2.31084,1.81717,LD,50.55,26.643,2.97839,31.6137
11.00,5.10,2.80,KU,12.25,12,2.31084,1.81717,LD,12.25,15.074,0.07623,3.0245
13.60,7.60,0.00,LV,10.05,12,2.31084,1.81717,LD,10.05,13.092,0.05390,2.7514
18.20,8.80,7.30,KU,28.95,12,2.31084,1.81717,LD,28.95,22.957,0.60043,10.7623
28.90,16.80,0.00,KS,40.35,12,2.31084,1.81717,LD,40.35,25.306,1.64094,22.2301
25.80,15.80,0.00,LM,46.85,12,2.31084,1.81717,LD,46.85,26.215,2.10390,24.0099
14.50,6.60,5.40,KU,15.85,12,2.31084,1.81717,LD,15.85,17.629,0.15851,4.9973
17.20,10.40,5.60,KU,22.25,12,2.31084,1.81717,LD,22.25,20.779,0.35007,8.0455
13.00,10.70,0.00,PI,11.00,12,2.31084,1.81717,LD,11.00,13.994,0.06211,2.8842
11.60,2.90,0.00,SA,10.10,12,2.31084,1.81717,LD,10.10,13.142,0.05115,2.4866
26.30,14.30,0.00,LM,46.60,12,2.31084,1.81717,LD,46.60,26.184,2.12251,24.3646
22.30,10.60,4.20,KU,25.10,12,2.31084,1.81717,LD,25.10,21.809,0.55368,11.5136
17.80,8.50,5.30,KU,14.75,12,2.31084,1.81717,LD,14.75,16.924,0.16533,5.6688
23.00,14.00,0.00,KU,42.65,12,2.31084,1.81717,LD,42.65,25.654,1.49239,18.7878
9.30,4.60,0.00,LM,9.35,12,2.31084,1.81717,LD,9.35,12.379,0.03472,1.8131
20.40,6.30,3.20,KU,22.90,12,2.31084,1.81717,LD,22.90,21.030,0.43028,9.7219
18.30,10.00,5.20,KU,27.75,12,2.31084,1.81717,LD,27.75,22.625,0.55804,10.4192
14.50,7.90,0.00,LM,10.75,12,2.31084,1.81717,LD,10.75,13.764,0.06597,3.1469
18.70,8.10,3.60,KU,23.30,12,2.31084,1.81717,LD,23.30,21.179,0.41105,9.0864
5.60,1.60,0.40,KU,7.20,12,2.31084,1.81717,LD,7.20,9.894,0.01419,0.8249
8.00,2.00,0.50,KU,8.65,12,2.31084,1.81717,LD,8.65,11.620,0.02964,1.6119
15.50,4.30,2.90,KU,18.30,12,2.31084,1.81717,LD,18.30,19.003,0.22092,6.0875
6.90,2.90,1.40,KU,8.20,12,2.31084,1.81717,LD,8.20,11.107,0.02362,1.3362
10.50,4.70,4.10,KU,11.60,12,2.31084,1.81717,LD,11.60,14.527,0.06595,2.7496
