timestamp,Year,Month,Day,Hour,DoY,Tair_f,NEE_f,GPP_f,Reco
2020-04-27 17:00:00,2020,4,27,17.0,118,6.152,-5.1122,7.3297,2.21744
2020-04-27 17:30:00,2020,4,27,17.5,118,6.131,-3.2887,5.5022,2.213472
2020-04-27 18:00:00,2020,4,27,18.0,118,6.171,-3.7273,5.9435,2.216189
2020-04-27 18:30:00,2020,4,27,18.5,118,6.038,-2.8702,5.0701,2.199972
2020-04-27 19:00:00,2020,4,27,19.0,118,5.846,-0.40505,2.5824,2.177365
2020-04-27 19:30:00,2020,4,27,19.5,118,5.524,1.3801,0.7606,2.14072
2020-04-27 20:00:00,2020,4,27,20.0,118,5.27,1.8286,0.283,2.111608
2020-04-27 20:30:00,2020,4,27,20.5,118,5.144,2.071,0.02546,2.096415
2020-04-27 21:00:00,2020,4,27,21.0,118,5.006,2.0518,0.028136,2.079973
2020-04-27 21:30:00,2020,4,27,21.5,118,4.875,2.0008,0.063579,2.064331
2020-04-27 22:00:00,2020,4,27,22.0,118,4.757,2.0351,0.014998,2.050125
2020-04-27 22:30:00,2020,4,27,22.5,118,4.832,2.0008,0.055849,2.056601
2020-04-27 23:00:00,2020,4,27,23.0,118,4.438,2.0843,-0.071287,2.012986
2020-04-27 23:30:00,2020,4,27,23.5,118,4.365,2.0569,-0.053194,2.003697
2020-04-28 00:00:00,2020,4,28,0.0,119,4.014,1.8992,0.065791,1.964987
2020-04-28 00:30:00,2020,4,28,0.5,119,3.669,1.62,0.30713,1.927145
2020-04-28 01:00:00,2020,4,28,1.0,119,3.147,1.5253,0.34579,1.871063
2020-04-28 01:30:00,2020,4,28,1.5,119,3.012,1.5253,0.33033,1.855594
2020-04-28 02:00:00,2020,4,28,2.0,119,2.925,1.5253,0.31988,1.845153
2020-04-28 02:30:00,2020,4,28,2.5,119,2.723,1.5253,0.29758,1.822845
2020-04-28 03:00:00,2020,4,28,3.0,119,2.621,1.5253,0.28566,1.810933
2020-04-28 03:30:00,2020,4,28,3.5,119,2.457,1.5253,0.26741,1.792683
2020-04-28 04:00:00,2020,4,28,4.0,119,2.197,1.5253,0.23941,1.764683
2020-04-28 04:30:00,2020,4,28,4.5,119,2.327,1.5253,0.25136,1.776626
2020-04-28 05:00:00,2020,4,28,5.0,119,2.197,1.3941,0.36788,1.761986
2020-04-28 05:30:00,2020,4,28,5.5,119,1.968,1.0233,0.71402,1.737329
2020-04-28 06:00:00,2020,4,28,6.0,119,2.197,0.26347,1.4958,1.759289
2020-04-28 06:30:00,2020,4,28,6.5,119,2.588,-0.26456,2.0624,1.79788
2020-04-28 07:00:00,2020,4,28,7.0,119,2.834,-0.73075,2.5525,1.821737
2020-04-28 07:30:00,2020,4,28,7.5,119,3.26,-1.4241,3.2884,1.864234
2020-04-28 08:00:00,2020,4,28,8.0,119,3.734,-0.70934,2.6213,1.911932
2020-04-28 08:30:00,2020,4,28,8.5,119,4.447,-1.6687,3.6536,1.984929
2020-04-28 09:00:00,2020,4,28,9.0,119,5.164,-0.29464,2.3536,2.05894
2020-04-28 09:30:00,2020,4,28,9.5,119,5.203,0.23258,1.8289,2.06148
2020-04-28 10:00:00,2020,4,28,10.0,119,4.979,-2.1304,4.1666,2.036243
2020-04-28 10:30:00,2020,4,28,10.5,119,4.369,-2.9082,4.8788,1.970664
2020-04-28 11:00:00,2020,4,28,11.0,119,4.009,-1.7011,3.6328,1.931638
2020-04-28 11:30:00,2020,4,28,11.5,119,3.99,-4.1247,6.0528,1.928173
2020-04-28 12:00:00,2020,4,28,12.0,119,3.639,-2.5345,4.4248,1.89036
2020-04-28 12:30:00,2020,4,28,12.5,119,3.421,-2.778,4.6445,1.866448
2020-04-28 13:00:00,2020,4,28,13.0,119,3.516,-1.6056,3.4803,1.87477
2020-04-28 13:30:00,2020,4,28,13.5,119,3.621,-1.0474,2.9315,1.88412
2020-04-28 14:00:00,2020,4,28,14.0,119,3.447,-0.43179,2.2966,1.864781
2020-04-28 14:30:00,2020,4,28,14.5,119,3.176,-0.015055,1.8507,1.835601
2020-04-28 15:00:00,2020,4,28,15.0,119,3.125,0.16512,1.6638,1.828973
2020-04-28 15:30:00,2020,4,28,15.5,119,3.165,0.95082,0.88081,1.831628
2020-04-28 16:00:00,2020,4,28,16.0,119,3.142,0.87214,0.95572,1.827861
2020-04-28 16:30:00,2020,4,28,16.5,119,2.911,0.79366,1.0093,1.802972
2020-04-28 17:00:00,2020,4,28,17.0,119,2.962,0.3345,1.4722,1.806738
2020-04-28 17:30:00,2020,4,28,17.5,119,3.038,0.57938,1.2337,1.813034
2020-04-28 18:00:00,2020,4,28,18.0,119,3.065,1.3941,0.42025,1.814357
2020-04-28 18:30:00,2020,4,28,18.5,119,3.139,1.4881,0.33231,1.820443
2020-04-28 19:00:00,2020,4,28,19.0,119,3.162,1.1443,0.67705,1.821352
2020-04-28 19:30:00,2020,4,28,19.5,119,3.639,6.9543,-5.0859,1.868427
2020-04-28 20:00:00,2020,4,28,20.0,119,3.546,0.79064,1.0669,1.85749
2020-04-28 20:30:00,2020,4,28,20.5,119,3.377,1.3169,0.52199,1.838863
2020-04-28 21:00:00,2020,4,28,21.0,119,3.349,1.3302,0.5044,1.834583
2020-04-28 21:30:00,2020,4,28,21.5,119,3.317,3.5651,-1.7352,1.829904
2020-04-28 22:00:00,2020,4,28,22.0,119,3.296,1.5253,0.30107,1.826343
2020-04-28 22:30:00,2020,4,28,22.5,119,3.231,1.5253,0.29308,1.818344
2020-04-28 23:00:00,2020,4,28,23.0,119,3.188,1.5253,0.28731,1.812578
2020-04-28 23:30:00,2020,4,28,23.5,119,2.944,1.5253,0.26135,1.786621
2020-04-29 00:00:00,2020,4,29,0.0,120,2.416,1.0301,0.70237,1.732488
2020-04-29 00:30:00,2020,4,29,0.5,120,1.828,1.9997,-0.32671,1.672977
2020-04-29 01:00:00,2020,4,29,1.0,120,1.572,1.638,0.0085621,1.646542
2020-04-29 01:30:00,2020,4,29,1.5,120,1.508,2.6755,-1.0365,1.638986
2020-04-29 02:00:00,2020,4,29,2.0,120,1.326,-1.0197,2.6396,1.619951
2020-04-29 02:30:00,2020,4,29,2.5,120,0.944,1.0106,0.5711,1.581654
2020-04-29 03:00:00,2020,4,29,3.0,120,0.868,0.3025,1.2706,1.573074
2020-04-29 03:30:00,2020,4,29,3.5,120,0.851,1.1968,0.3734,1.570192
2020-04-29 04:00:00,2020,4,29,4.0,120,0.882,1.8857,-0.31379,1.57193
2020-04-29 04:30:00,2020,4,29,4.5,120,1.18,1.9606,-0.36123,1.599414
2020-04-29 05:00:00,2020,4,29,5.0,120,1.34,1.1953,0.41828,1.613622
2020-04-29 05:30:00,2020,4,29,5.5,120,1.541,1.1869,0.44494,1.631832
2020-04-29 06:00:00,2020,4,29,6.0,120,1.709,1.1841,0.46274,1.646865
2020-04-29 06:30:00,2020,4,29,6.5,120,1.84,-0.69542,2.3537,1.658312
2020-04-29 07:00:00,2020,4,29,7.0,120,1.963,0.97521,0.69378,1.668986
2020-04-29 07:30:00,2020,4,29,7.5,120,2.062,-0.15408,1.8314,1.67732
2020-04-29 08:00:00,2020,4,29,8.0,120,2.115,1.3394,0.34174,1.681158
2020-04-29 08:30:00,2020,4,29,8.5,120,2.079,-0.87315,2.5495,1.676302
2020-04-29 09:00:00,2020,4,29,9.0,120,1.834,-3.9905,5.6416,1.651127
2020-04-29 09:30:00,2020,4,29,9.5,120,2.278,-0.27861,1.9716,1.693042
2020-04-29 10:00:00,2020,4,29,10.0,120,3.131,-1.7714,3.5469,1.775555
2020-04-29 10:30:00,2020,4,29,10.5,120,3.137,-3.8409,5.6156,1.774726
2020-04-29 11:00:00,2020,4,29,11.0,120,2.549,-5.3354,7.0509,1.715458
2020-04-29 11:30:00,2020,4,29,11.5,120,2.952,-5.1321,6.8857,1.75364
2020-04-29 12:00:00,2020,4,29,12.0,120,3.091,-4.2631,6.029,1.765922
2020-04-29 12:30:00,2020,4,29,12.5,120,3.728,-4.1006,5.9282,1.827555
2020-04-29 13:00:00,2020,4,29,13.0,120,4.19,-5.3175,7.1896,1.872138
2020-04-29 13:30:00,2020,4,29,13.5,120,4.357,-9.6461,11.533,1.887337
2020-04-29 14:00:00,2020,4,29,14.0,120,4.814,-9.1893,11.121,1.931684
2020-04-29 14:30:00,2020,4,29,14.5,120,5.22,-12.524,14.495,1.971067
2020-04-29 15:00:00,2020,4,29,15.0,120,5.23,-8.7816,10.752,1.970488
2020-04-29 15:30:00,2020,4,29,15.5,120,4.779,-6.6222,8.5457,1.923499
2020-04-29 16:00:00,2020,4,29,16.0,120,4.678,-5.993,7.9048,1.911823
2020-04-29 16:30:00,2020,4,29,16.5,120,4.095,-2.7869,4.6391,1.852153
2020-04-29 17:00:00,2020,4,29,17.0,120,4.33,-2.568,4.442,1.87401
2020-04-29 17:30:00,2020,4,29,17.5,120,4.43,-2.5825,4.4649,1.882445
2020-04-29 18:00:00,2020,4,29,18.0,120,4.114,-2.3735,4.223,1.849539
2020-04-29 18:30:00,2020,4,29,18.5,120,4.165,-0.97842,2.8315,1.85309
2020-04-29 19:00:00,2020,4,29,19.0,120,4.296,-0.44039,2.305,1.864566
2020-04-29 19:30:00,2020,4,29,19.5,120,4.311,-0.088548,1.9531,1.864538
2020-04-29 20:00:00,2020,4,29,20.0,120,4.048,0.18131,1.6557,1.837022
2020-04-29 20:30:00,2020,4,29,20.5,120,3.672,1.62,0.17853,1.79855
2020-04-29 21:00:00,2020,4,29,21.0,120,3.237,1.5253,0.22932,1.754589
2020-04-29 21:30:00,2020,4,29,21.5,120,2.996,1.5253,0.20448,1.729751
2020-04-29 22:00:00,2020,4,29,22.0,120,2.783,1.5253,0.18247,1.70774
2020-04-29 22:30:00,2020,4,29,22.5,120,2.597,1.5253,0.16316,1.688428
2020-04-29 23:00:00,2020,4,29,23.0,120,2.343,1.5253,0.13742,1.662684
2020-04-29 23:30:00,2020,4,29,23.5,120,2.141,1.5253,0.11677,1.642036
2020-04-30 00:00:00,2020,4,30,0.0,121,2.151,1.5253,0.11638,1.641644
2020-04-30 00:30:00,2020,4,30,0.5,121,1.815,1.5253,0.083137,1.608405
2020-04-30 01:00:00,2020,4,30,1.0,121,1.537,1.5893,-0.0084093,1.580857
2020-04-30 01:30:00,2020,4,30,1.5,121,1.458,1.5893,-0.017131,1.572135
2020-04-30 02:00:00,2020,4,30,2.0,121,1.386,1.5893,-0.025174,1.564092
2020-04-30 02:30:00,2020,4,30,2.5,121,1.296,1.5893,-0.034881,1.554386
2020-04-30 03:00:00,2020,4,30,3.0,121,1.409,1.5893,-0.025593,1.563674
2020-04-30 03:30:00,2020,4,30,3.5,121,1.298,1.5893,-0.037251,1.552015
2020-04-30 04:00:00,2020,4,30,4.0,121,1.324,1.5893,-0.036104,1.553162
2020-04-30 04:30:00,2020,4,30,4.5,121,1.538,1.5893,-0.017395,1.571871
2020-04-30 05:00:00,2020,4,30,5.0,121,1.504,1.4468,0.12056,1.567396
2020-04-30 05:30:00,2020,4,30,5.5,121,0.88,1.2243,0.28387,1.508159
2020-04-30 06:00:00,2020,4,30,6.0,121,1.026,0.90408,0.61689,1.520972
2020-04-30 06:30:00,2020,4,30,6.5,121,1.842,-0.69259,2.2889,1.596317
2020-04-30 07:00:00,2020,4,30,7.0,121,2.285,0.53192,1.1054,1.637304
2020-04-30 07:30:00,2020,4,30,7.5,121,2.213,-0.93623,2.566,1.62977
2020-04-30 08:00:00,2020,4,30,8.0,121,2.595,-3.9649,5.6301,1.665167
2020-04-30 08:30:00,2020,4,30,8.5,121,2.732,-2.8557,4.5332,1.677422
2020-04-30 09:00:00,2020,4,30,9.0,121,3.349,-4.3804,6.1159,1.735555
2020-04-30 09:30:00,2020,4,30,9.5,121,3.764,-8.0391,9.8138,1.774668
2020-04-30 10:00:00,2020,4,30,10.0,121,4.297,-10.346,12.171,1.825427
2020-04-30 10:30:00,2020,4,30,10.5,121,4.723,-12.487,14.353,1.866061
2020-04-30 11:00:00,2020,4,30,11.0,121,4.926,-11.416,13.301,1.885045
2020-04-30 11:30:00,2020,4,30,11.5,121,5.137,-6.072,7.9768,1.904846
2020-04-30 12:00:00,2020,4,30,12.0,121,4.73,-4.1704,6.0346,1.864212
2020-04-30 12:30:00,2020,4,30,12.5,121,4.779,-3.9012,5.7693,1.868144
2020-04-30 13:00:00,2020,4,30,13.0,121,4.837,-3.8981,5.7711,1.872951
2020-04-30 13:30:00,2020,4,30,13.5,121,4.967,-7.3491,9.2338,1.884784
2020-04-30 14:00:00,2020,4,30,14.0,121,5.292,-7.2954,9.2111,1.915709
2020-04-30 14:30:00,2020,4,30,14.5,121,5.234,-9.2419,11.151,1.909162
2020-04-30 15:00:00,2020,4,30,15.0,121,5.55,-8.0141,9.9533,1.939267
2020-04-30 15:30:00,2020,4,30,15.5,121,5.544,-6.3598,8.2976,1.937798
2020-04-30 16:00:00,2020,4,30,16.0,121,5.661,-5.0407,6.9891,1.948403
2020-04-30 16:30:00,2020,4,30,16.5,121,5.86,-4.9745,6.9416,1.96708
2020-04-30 17:00:00,2020,4,30,17.0,121,5.803,-4.2407,6.2013,1.960581
2020-04-30 17:30:00,2020,4,30,17.5,121,6.058,-5.2955,7.2803,1.984782
2020-04-30 18:00:00,2020,4,30,18.0,121,5.94,-3.1768,5.1491,1.972264
2020-04-30 18:30:00,2020,4,30,18.5,121,5.797,-1.3211,3.2784,1.957317
2020-04-30 19:00:00,2020,4,30,19.0,121,5.639,-0.71046,2.6514,1.940937
2020-04-30 19:30:00,2020,4,30,19.5,121,5.347,1.2091,0.70245,1.911517
2020-04-30 20:00:00,2020,4,30,20.0,121,5.089,1.6644,0.22117,1.885528
2020-04-30 20:30:00,2020,4,30,20.5,121,5.009,1.9861,-0.10922,1.876899
2020-04-30 21:00:00,2020,4,30,21.0,121,4.904,2.0001,-0.13425,1.865863
2020-04-30 21:30:00,2020,4,30,21.5,121,4.644,1.9659,-0.12605,1.839874
2020-04-30 22:00:00,2020,4,30,22.0,121,4.348,2.0071,-0.19658,1.810532
2020-04-30 22:30:00,2020,4,30,22.5,121,3.952,1.9711,-0.19936,1.771767
2020-04-30 23:00:00,2020,4,30,23.0,121,3.65,1.7994,-0.057263,1.742178
2020-04-30 23:30:00,2020,4,30,23.5,121,3.439,1.716,0.0053327,1.721357
2020-05-01 00:00:00,2020,5,1,0.0,122,3.241,1.7204,-0.018566,1.701843
2020-05-01 00:30:00,2020,5,1,0.5,122,3.001,1.6092,0.069215,1.67845
2020-05-01 01:00:00,2020,5,1,1.0,122,2.689,1.664,-0.015554,1.64842
2020-05-01 01:30:00,2020,5,1,1.5,122,2.755,1.7371,-0.083278,1.65384
2020-05-01 02:00:00,2020,5,1,2.0,122,2.812,1.8102,-0.1518,1.658418
2020-05-01 02:30:00,2020,5,1,2.5,122,2.761,1.831,-0.17807,1.652886
2020-05-01 03:00:00,2020,5,1,3.0,122,3.028,1.8408,-0.16365,1.677142
2020-05-01 03:30:00,2020,5,1,3.5,122,2.454,1.8103,-0.18752,1.62275
2020-05-01 04:00:00,2020,5,1,4.0,122,2.214,1.4476,0.15212,1.599739
2020-05-01 04:30:00,2020,5,1,4.5,122,2.231,1.7672,-0.16658,1.600577
2020-05-01 05:00:00,2020,5,1,5.0,122,2.199,1.4938,0.10304,1.596882
2020-05-01 05:30:00,2020,5,1,5.5,122,2.224,1.0414,0.55703,1.598459
2020-05-01 06:00:00,2020,5,1,6.0,122,2.706,0.9634,0.67905,1.642453
2020-05-01 06:30:00,2020,5,1,6.5,122,3.517,0.26867,1.449,1.717682
2020-05-01 07:00:00,2020,5,1,7.0,122,4.34,-0.06314,1.858,1.794883
2020-05-01 07:30:00,2020,5,1,7.5,122,4.839,-0.34545,2.1872,1.841746
2020-05-01 08:00:00,2020,5,1,8.0,122,5.253,-1.5436,3.4243,1.880677
2020-05-01 08:30:00,2020,5,1,8.5,122,5.77,-2.4715,4.4013,1.929747
2020-05-01 09:00:00,2020,5,1,9.0,122,6.485,-3.888,5.8863,1.998376
2020-05-01 09:30:00,2020,5,1,9.5,122,7.069,-3.7424,5.797,2.054611
2020-05-01 10:00:00,2020,5,1,10.0,122,7.517,-3.8899,5.9876,2.097718
2020-05-01 10:30:00,2020,5,1,10.5,122,7.845,-0.98312,3.1122,2.129111
2020-05-01 11:00:00,2020,5,1,11.0,122,8.248,-3.1768,5.3448,2.168004
2020-05-01 11:30:00,2020,5,1,11.5,122,8.659,-4.008,6.2158,2.2078
2020-05-01 12:00:00,2020,5,1,12.0,122,9.23,-3.7381,6.0018,2.263666
2020-05-01 12:30:00,2020,5,1,12.5,122,9.393,-4.2953,6.5742,2.278899
2020-05-01 13:00:00,2020,5,1,13.0,122,9.944,-5.6103,7.9433,2.333001
2020-05-01 13:30:00,2020,5,1,13.5,122,10.183,-5.0544,7.4103,2.355903
2020-05-01 14:00:00,2020,5,1,14.0,122,10.388,-2.9952,5.3706,2.375406
2020-05-01 14:30:00,2020,5,1,14.5,122,10.725,-5.5297,7.9379,2.408206
2020-05-01 15:00:00,2020,5,1,15.0,122,11.107,-6.5611,9.0067,2.445591
2020-05-01 15:30:00,2020,5,1,15.5,122,11.139,-3.916,6.3637,2.447684
2020-05-01 16:00:00,2020,5,1,16.0,122,11.348,-3.6265,6.0941,2.467636
2020-05-01 16:30:00,2020,5,1,16.5,122,11.495,-2.0819,4.5632,2.481332
2020-05-01 17:00:00,2020,5,1,17.0,122,11.718,-2.4242,4.9269,2.502708
2020-05-01 17:30:00,2020,5,1,17.5,122,11.948,-1.7006,4.2254,2.524801
2020-05-01 18:00:00,2020,5,1,18.0,122,11.943,-1.4726,3.9957,2.523121
2020-05-01 18:30:00,2020,5,1,18.5,122,12.023,-0.73777,3.2678,2.530036
2020-05-01 19:00:00,2020,5,1,19.0,122,11.864,0.011202,2.5016,2.512793
2020-05-01 19:30:00,2020,5,1,19.5,122,11.356,0.66275,1.7977,2.460419
2020-05-01 20:00:00,2020,5,1,20.0,122,10.78,1.4626,0.93885,2.401432
2020-05-01 20:30:00,2020,5,1,20.5,122,10.316,1.1764,1.1775,2.353898
2020-05-01 21:00:00,2020,5,1,21.0,122,9.859,1.8826,0.4246,2.307252
2020-05-01 21:30:00,2020,5,1,21.5,122,9.485,2.534,-0.265,2.269031
2020-05-01 22:00:00,2020,5,1,22.0,122,9.309,2.8879,-0.63738,2.250536
2020-05-01 22:30:00,2020,5,1,22.5,122,9.171,3.9555,-1.7196,2.235838
2020-05-01 23:00:00,2020,5,1,23.0,122,9.011,2.8785,-0.65947,2.218996
2020-05-01 23:30:00,2020,5,1,23.5,122,8.651,2.1522,0.030317,2.182507
2020-05-02 00:00:00,2020,5,2,0.0,123,8.371,2.4556,-0.30157,2.154
2020-05-02 00:30:00,2020,5,2,0.5,123,8.164,2.4981,-0.3654,2.132725
2020-05-02 01:00:00,2020,5,2,1.0,123,7.932,1.8547,0.25432,2.109066
2020-05-02 01:30:00,2020,5,2,1.5,123,7.595,2.4342,-0.35893,2.075264
2020-05-02 02:00:00,2020,5,2,2.0,123,7.269,1.3476,0.69503,2.042664
2020-05-02 02:30:00,2020,5,2,2.5,123,7.063,1.2349,0.78685,2.021782
2020-05-02 03:00:00,2020,5,2,3.0,123,6.961,1.3632,0.64781,2.010989
2020-05-02 03:30:00,2020,5,2,3.5,123,6.902,1.535,0.46933,2.004358
2020-05-02 04:00:00,2020,5,2,4.0,123,6.831,1.0536,0.94294,1.99658
2020-05-02 04:30:00,2020,5,2,4.5,123,6.923,3.0716,-1.0671,2.004498
2020-05-02 05:00:00,2020,5,2,5.0,123,6.528,0.73617,1.2294,1.965613
2020-05-02 05:30:00,2020,5,2,5.5,123,6.498,0.59696,1.3649,1.961816
2020-05-02 06:00:00,2020,5,2,6.0,123,6.904,0.309,1.6908,1.999845
2020-05-02 06:30:00,2020,5,2,6.5,123,7.467,-0.5762,2.6294,2.053163
2020-05-02 07:00:00,2020,5,2,7.0,123,7.878,-1.1108,3.2027,2.091975
2020-05-02 07:30:00,2020,5,2,7.5,123,8.541,-0.83173,2.9912,2.159423
2020-05-02 08:00:00,2020,5,2,8.0,123,9.325,-2.4024,4.6417,2.239324
2020-05-02 08:30:00,2020,5,2,8.5,123,9.144,-5.1394,7.364,2.224561
2020-05-02 09:00:00,2020,5,2,9.0,123,9.784,0.15351,2.1373,2.29085
2020-05-02 09:30:00,2020,5,2,9.5,123,10.332,-8.8043,11.153,2.348448
2020-05-02 10:00:00,2020,5,2,10.0,123,10.761,-5.3452,7.7397,2.394495
2020-05-02 10:30:00,2020,5,2,10.5,123,10.987,-2.5122,4.9326,2.420408
2020-05-02 11:00:00,2020,5,2,11.0,123,11.512,-3.487,5.9635,2.476512
2020-05-02 11:30:00,2020,5,2,11.5,123,11.636,-5.526,8.0184,2.492393
2020-05-02 12:00:00,2020,5,2,12.0,123,12.017,-5.9744,8.5088,2.534336
2020-05-02 12:30:00,2020,5,2,12.5,123,12.085,-6.8468,9.3915,2.544671
2020-05-02 13:00:00,2020,5,2,13.0,123,12.427,-8.7683,11.351,2.582905
2020-05-02 13:30:00,2020,5,2,13.5,123,12.682,-4.474,7.0864,2.612411
2020-05-02 14:00:00,2020,5,2,14.0,123,13.081,-5.3644,8.0212,2.656765
2020-05-02 14:30:00,2020,5,2,14.5,123,13.463,-5.3152,8.0148,2.699559
2020-05-02 15:00:00,2020,5,2,15.0,123,13.783,-4.9268,7.6629,2.736137
2020-05-02 15:30:00,2020,5,2,15.5,123,14.224,-2.8649,5.6502,2.78535
2020-05-02 16:00:00,2020,5,2,16.0,123,14.364,-2.6823,5.4859,2.803581
2020-05-02 16:30:00,2020,5,2,16.5,123,14.478,-0.56615,3.3853,2.819162
2020-05-02 17:00:00,2020,5,2,17.0,123,14.338,1.1076,1.7008,2.808399
2020-05-02 17:30:00,2020,5,2,17.5,123,14.66,0.36952,2.4761,2.845645
2020-05-02 18:00:00,2020,5,2,18.0,123,15.025,0.12062,2.7669,2.887505
2020-05-02 18:30:00,2020,5,2,18.5,123,14.977,1.0466,1.8398,2.886341
2020-05-02 19:00:00,2020,5,2,19.0,123,14.835,2.4085,0.46682,2.875335
2020-05-02 19:30:00,2020,5,2,19.5,123,14.504,2.3212,0.5233,2.844526
2020-05-02 20:00:00,2020,5,2,20.0,123,14.338,2.243,0.5879,2.830928
2020-05-02 20:30:00,2020,5,2,20.5,123,14.348,2.3621,0.47367,2.835731
2020-05-02 21:00:00,2020,5,2,21.0,123,14.042,3.2266,-0.41915,2.8074
2020-05-02 21:30:00,2020,5,2,21.5,123,13.819,2.7371,0.050625,2.787725
2020-05-02 22:00:00,2020,5,2,22.0,123,13.632,-2.3008,5.0726,2.771785
2020-05-02 22:30:00,2020,5,2,22.5,123,12.939,1.4669,1.2358,2.702768
2020-05-02 23:00:00,2020,5,2,23.0,123,12.445,3.6026,-0.94799,2.654602
2020-05-02 23:30:00,2020,5,2,23.5,123,12.063,1.9454,0.67275,2.618134
2020-05-03 00:00:00,2020,5,3,0.0,124,11.547,2.4126,0.15505,2.567658
2020-05-03 00:30:00,2020,5,3,0.5,124,11.112,2.6506,-0.12493,2.525642
2020-05-03 01:00:00,2020,5,3,1.0,124,10.844,2.5653,-0.064275,2.501015
2020-05-03 01:30:00,2020,5,3,1.5,124,10.448,2.4932,-0.030134,2.463043
2020-05-03 02:00:00,2020,5,3,2.0,124,10.481,2.4932,-0.023476,2.469701
2020-05-03 02:30:00,2020,5,3,2.5,124,10.365,2.5987,-0.1379,2.460829
2020-05-03 03:00:00,2020,5,3,3.0,124,10.301,2.5987,-0.14137,2.45736
2020-05-03 03:30:00,2020,5,3,3.5,124,10.3,2.5987,-0.13828,2.460456
2020-05-03 04:00:00,2020,5,3,4.0,124,10.214,2.5301,-0.075437,2.454663
2020-05-03 04:30:00,2020,5,3,4.5,124,9.785,2.4518,-0.038791,2.41302
2020-05-03 05:00:00,2020,5,3,5.0,124,9.281,5.5589,-3.1953,2.363594
2020-05-03 05:30:00,2020,5,3,5.5,124,9.087,1.6025,0.74394,2.346455
2020-05-03 06:00:00,2020,5,3,6.0,124,8.919,2.6775,-0.34554,2.332
2020-05-03 06:30:00,2020,5,3,6.5,124,8.609,1.2736,1.0291,2.30276
2020-05-03 07:00:00,2020,5,3,7.0,124,8.141,1.8289,0.42822,2.257139
2020-05-03 07:30:00,2020,5,3,7.5,124,7.813,2.109,0.11709,2.226069
2020-05-03 08:00:00,2020,5,3,8.0,124,7.867,2.7555,-0.52097,2.234529
2020-05-03 08:30:00,2020,5,3,8.5,124,8.14,-1.6781,3.9439,2.265762
2020-05-03 09:00:00,2020,5,3,9.0,124,8.438,-2.2743,4.574,2.299748
2020-05-03 09:30:00,2020,5,3,9.5,124,8.773,-3.0866,5.4244,2.337774
2020-05-03 10:00:00,2020,5,3,10.0,124,9.404,-6.082,8.4892,2.407186
2020-05-03 10:30:00,2020,5,3,10.5,124,9.806,-4.9609,7.4137,2.452805
2020-05-03 11:00:00,2020,5,3,11.0,124,10.264,-4.7999,7.3045,2.50462
2020-05-03 11:30:00,2020,5,3,11.5,124,10.628,-4.2877,6.8344,2.546667
2020-05-03 12:00:00,2020,5,3,12.0,124,11.15,-4.6223,7.2282,2.605861
2020-05-03 12:30:00,2020,5,3,12.5,124,12.076,-8.4858,11.195,2.708997
2020-05-03 13:00:00,2020,5,3,13.0,124,13.032,-6.605,9.4212,2.816156
2020-05-03 13:30:00,2020,5,3,13.5,124,13.355,-6.5913,9.4462,2.854928
2020-05-03 14:00:00,2020,5,3,14.0,124,13.643,-9.3899,12.28,2.890013
2020-05-03 14:30:00,2020,5,3,14.5,124,13.407,-4.5589,7.4267,2.867851
2020-05-03 15:00:00,2020,5,3,15.0,124,13.118,-4.5248,7.3646,2.839855
2020-05-03 15:30:00,2020,5,3,15.5,124,12.638,-3.69,6.4809,2.790949
2020-05-03 16:00:00,2020,5,3,16.0,124,12.778,-4.4795,7.2892,2.809785
2020-05-03 16:30:00,2020,5,3,16.5,124,13.084,-4.5448,7.3917,2.846881
2020-05-03 17:00:00,2020,5,3,17.0,124,12.39,-2.0231,4.7975,2.774334
2020-05-03 17:30:00,2020,5,3,17.5,124,12.077,-0.43936,3.1829,2.743531
2020-05-03 18:00:00,2020,5,3,18.0,124,12.105,-1.5331,4.2831,2.750043
2020-05-03 18:30:00,2020,5,3,18.5,124,12.492,-0.18998,2.986,2.796006
2020-05-03 19:00:00,2020,5,3,19.0,124,12.4,-0.58189,3.3713,2.789378
2020-05-03 19:30:00,2020,5,3,19.5,124,12.233,0.81003,1.9644,2.77447
2020-05-03 20:00:00,2020,5,3,20.0,124,12.03,1.553,1.2026,2.755568
2020-05-03 20:30:00,2020,5,3,20.5,124,11.707,2.111,0.61241,2.723425
2020-05-03 21:00:00,2020,5,3,21.0,124,11.503,2.2792,0.42512,2.704352
2020-05-03 21:30:00,2020,5,3,21.5,124,11.483,2.2792,0.42628,2.705512
2020-05-03 22:00:00,2020,5,3,22.0,124,11.381,2.2991,0.39848,2.697624
2020-05-03 22:30:00,2020,5,3,22.5,124,11.026,2.4758,0.18604,2.661827
2020-05-03 23:00:00,2020,5,3,23.0,124,10.017,2.4481,0.10607,2.55422
2020-05-03 23:30:00,2020,5,3,23.5,124,9.134,2.3363,0.12452,2.460862
2020-05-04 00:00:00,2020,5,4,0.0,125,8.933,2.3363,0.10566,2.441999
2020-05-04 00:30:00,2020,5,4,0.5,125,8.73,2.3363,0.086562,2.4229
2020-05-04 01:00:00,2020,5,4,1.0,125,8.482,2.4061,-0.0072604,2.398889
2020-05-04 01:30:00,2020,5,4,1.5,125,8.262,2.4061,-0.028237,2.377913
2020-05-04 02:00:00,2020,5,4,2.0,125,8.104,2.4475,-0.083823,2.363658
